Time,Data
2.083,1.1270064523573466
2.084,1.0839675910328308
2.085,1.0593789339455573
2.086,1.0291380887348625
2.087,0.9900585962315709
2.088,0.9333461432698414
2.089,0.8438246067158122
2.09,0.7295141899156314
2.091,0.5952823806991014
2.092,0.4374574655335117
2.093,0.2634824707414162
2.094,0.09185989448639921
2.095,-0.05523716471362113
2.096,-0.15625643982058235
2.097,-0.20605318641495393
2.098,-0.2018623477945983
2.099,-0.1492987092451189
2.1,-0.07840580475233247
2.101,-0.012945378041251355
2.102,0.05074819665462352
2.103,0.10395347489295832
2.104,0.12339529829258282
2.105,0.11440790217651159
2.106,0.08423976650552481
2.107,0.03947282526547146
2.108,-0.015310433112413193
2.109,-0.06834674202644529
2.11,-0.1116542612730202
2.111,-0.13777890386074632
2.112,-0.14501838371826184
2.113,-0.12292349920929105
2.114,-0.07801477056671743
2.115,-0.021797228567830732
2.116,0.033719859316254173
2.117,0.07171018297134228
2.118,0.09411086189676346
2.119,0.11081529795112006
2.12,0.10828004269449555
2.121,0.07446235283238291
2.122,0.025130136629059614
2.123,-0.029302331055018352
2.124,-0.07518102951687716
2.125,-0.09999664543526783
2.126,-0.10649933861970867
2.127,-0.09835725363108581
2.128,-0.07426372989812517
2.129,-0.04750195522813392
2.13,-0.015072341949670465
2.131,0.02343990766258442
2.132,0.05004337284214766
2.133,0.0593555813970366
2.134,0.05728643842911195
2.135,0.03929006770443457
2.136,0.012166888261995622
2.137,-0.018522891522097597
2.138,-0.05131009289657663
2.139,-0.08077059154645429
2.14,-0.11241532885782445
2.141,-0.13437230268037112
2.142,-0.12476253989032708
2.143,-0.09173084441545457
2.144,-0.05615233007959446
2.145,-0.022086881970142275
2.146,0.0059120874929075
2.147,0.02851492824383516
2.148,0.049246964824953415
2.149,0.056946160503514594
2.15,0.049995326015317414
2.151,0.04031619626991621
2.152,0.02514877146208813
2.153,-0.0003329968589121222
2.154,-0.0365017455779421
2.155,-0.07578154751812619
2.156,-0.10011098548377338
2.157,-0.11431165423888516
2.158,-0.11732664132614173
2.159,-0.09931184958235045
2.16,-0.06957999962448842
2.161,-0.041411501407830266
2.162,-0.006757720550237128
2.163,0.024129344688006787
2.164,0.042101019489749376
2.165,0.05550613508008568
2.166,0.06653143087774911
2.167,0.07344713917201723
2.168,0.07172405461600181
2.169,0.05000055891119778
2.17,0.020894766185867917
2.171,-0.0063231686761091
2.172,-0.031162898345911887
2.173,-0.055396031400436335
2.174,-0.06952248886998118
2.175,-0.06915169699770501
2.176,-0.053236732743436314
2.177,-0.03211783432186593
2.178,-0.008358796764296525
2.179,0.020608187131349903
2.18,0.046981904603406247
2.181,0.06116249356683029
2.182,0.06430455924816068
2.183,0.06176397199793427
2.184,0.0513635980068098
2.185,0.0324308731550847
2.186,0.010596810639772412
2.187,-0.015614412716094303
2.188,-0.042340611611482525
2.189,-0.06799166654957131
2.19,-0.07881459485031544
2.191,-0.07232066055451188
2.192,-0.05950456629250215
2.193,-0.046820876823898856
2.194,-0.024923900915017325
2.195,0.011782917675439581
2.196,0.04771046511339749
2.197,0.06166477180895549
2.198,0.05734848041595489
2.199,0.055701716715933026
2.2,0.05803017793119474
2.201,0.04490555990149714
2.202,0.020862274601726894
2.203,-0.0030520466342103987
2.204,-0.02279217953905287
2.205,-0.03980888644949872
2.206,-0.0534395331084831
2.207,-0.054135558374785606
2.208,-0.04249664802189062
2.209,-0.034115199563452665
2.21,-0.024266128104374857
2.211,-0.0075009910277249
2.212,0.0047818593653356405
2.213,0.014719361902737364
2.214,0.020258252302468645
2.215,0.023283263298233443
2.216,0.023586438143949135
2.217,0.008691490744944803
2.218,-0.004430356168872686
2.219,-0.0037015104908494326
2.22,-0.005278730278260901
2.221,-0.012839639555790382
2.222,-0.004773007834836972
2.223,0.00875183972643572
2.224,0.022841191046452786
2.225,0.04104415252617492
2.226,0.06360053885703483
2.227,0.08872871208875341
2.228,0.1089086982780138
2.229,0.10611846315227849
2.23,0.0919894677951561
2.231,0.08886011761619485
2.232,0.0877206469788247
2.233,0.0770583878503292
2.234,0.061626352118524484
2.235,0.05416893221696101
2.236,0.05114496088883416
2.237,0.046489494125931924
2.238,0.04045117284223188
2.239,0.050532195565520396
2.24,0.06654379291166725
2.241,0.08177329031314366
2.242,0.10124157806133899
2.243,0.11901459505754884
2.244,0.12452177915146559
2.245,0.12483043084461852
2.246,0.11482883969814685
2.247,0.10028293066031438
2.248,0.09274985240442302
2.249,0.08835480150747349
2.25,0.08946089925418332
2.251,0.09528208017596686
2.252,0.10250189426557134
2.253,0.10796399379639184
2.254,0.1104915730376958
2.255,0.12287382788906166
2.256,0.14903029807822615
2.257,0.1813331294479812
2.258,0.20603822442593292
2.259,0.21875436182725613
2.26,0.21386911201529513
2.261,0.20085430751097444
2.262,0.19339200652245742
2.263,0.1722916927322745
2.264,0.14020594749359636
2.265,0.1201885565238286
2.266,0.11216915995262723
2.267,0.10343623618214211
2.268,0.1012216362847348
2.269,0.09946418069288845
2.27,0.10479932188228164
2.271,0.1167817784995576
2.272,0.13930556419481463
2.273,0.16614885672516627
2.274,0.18454676078746235
2.275,0.1896881030368371
2.276,0.1880446612372513
2.277,0.1754707715195565
2.278,0.1560528527191067
2.279,0.1367344107548423
2.28,0.12078393032441156
2.281,0.1072027674672907
2.282,0.1051819580406284
2.283,0.11070832296019005
2.284,0.12239280219891316
2.285,0.14355263530133525
2.286,0.16353157315283842
2.287,0.17719773178994688
2.288,0.19252547233239617
2.289,0.20315216828856375
2.29,0.2078058869639206
2.291,0.20152488466969573
2.292,0.17962962526705778
2.293,0.15445513214246048
2.294,0.1318968308611602
2.295,0.11185794461169235
2.296,0.10270431923721779
2.297,0.09782995946261547
2.298,0.09441419708344949
2.299,0.10541375297495811
2.3,0.12178740065772758
2.301,0.1359063685824179
2.302,0.15206864434533401
2.303,0.15901663436773666
2.304,0.15435862216696397
2.305,0.14481471644803728
2.306,0.13024329398732806
2.307,0.11944723721681076
2.308,0.10980198798435836
2.309,0.08978125904960897
2.31,0.07647469532339704
2.311,0.07919149727338355
2.312,0.08622537578363204
2.313,0.09582316940354065
2.314,0.10735875611862702
2.315,0.11567366271331128
2.316,0.12451391380791765
2.317,0.13397527949398763
2.318,0.13486931859073636
2.319,0.1279400807448012
2.32,0.11589223636433492
2.321,0.09522937782123961
2.322,0.08393863676967338
2.323,0.07708721832525459
2.324,0.07141231720124384
2.325,0.0659853193755172
2.326,0.06601468647986271
2.327,0.07282309810066413
2.328,0.07899927609278777
2.329,0.08069053505119243
2.33,0.08397527032230961
2.331,0.09224042130759143
2.332,0.09648990513289123
2.333,0.09052551081096595
2.334,0.07396831672038408
2.335,0.05112078376645926
2.336,0.04270078747439734
2.337,0.04150287547887834
2.338,0.03605445652582385
2.339,0.030333372820974057
2.34,0.02959909096759928
2.341,0.03036582907007985
2.342,0.03651739227060627
2.343,0.04553612360084725
2.344,0.049797543416100896
2.345,0.048871788054825
2.346,0.04377447960263269
2.347,0.04812231340297516
2.348,0.05216939664232296
2.349,0.04372468442206555
2.35,0.02697371210496521
2.351,0.012244731246246669
2.352,0.004767272903355585
2.353,0.0014690313557904973
2.354,-0.004154157159307812
2.355,-0.007077720999310194
2.356,0.00430094247466111
2.357,0.01528112277120914
2.358,0.017015550837179722
2.359,0.01866970044760073
2.36,0.02855177125522099
2.361,0.034191739979297815
2.362,0.03936190555402796
2.363,0.04904571672174658
2.364,0.04837300983347129
2.365,0.03954562285176947
2.366,0.033776613849424666
2.367,0.03225952949996555
2.368,0.028173311603584945
2.369,0.018716415960817422
2.37,0.011153711754455215
2.371,0.009854387215353314
2.372,0.0032999234368508126
2.373,0.0020482142980950413
2.374,0.005651569803779091
2.375,0.007539897036670564
2.376,0.007892466019070428
2.377,0.009529163901056206
2.378,0.01785276120429253
2.379,0.032866676332580315
2.38,0.0442789741585136
2.381,0.05068541807325952
2.382,0.05380597800083046
2.383,0.055734316660218726
2.384,0.05415198313182102
2.385,0.042460610051379286
2.386,0.024796782886874928
2.387,0.012913850917469416
2.388,0.0009394051912337773
2.389,-0.01695811290542738
2.39,-0.026940086751849435
2.391,-0.019840847764784803
2.392,-0.0054187693332135725
2.393,0.015536572026294812
2.394,0.03427000844565012
2.395,0.051298272412612166
2.396,0.07378732739791515
2.397,0.09101067070947044
2.398,0.09581238534596516
2.399,0.0919943982625379
2.4,0.08055739533808462
2.401,0.06574783088532393
2.402,0.04889571979776874
2.403,0.027063896944083253
2.404,0.002562840851664316
2.405,-0.014590021615534967
2.406,-0.02417597981716225
2.407,-0.018159005818557138
2.408,-0.004880367412286148
2.409,0.005972692984416813
2.41,0.02462288914312369
2.411,0.054643864935054104
2.412,0.07351468538123931
2.413,0.08119622758674887
2.414,0.08063319846228999
2.415,0.07309720443254213
2.416,0.06331245224388135
2.417,0.045341876131096914
2.418,0.011251631966626156
2.419,-0.016390844049103407
2.42,-0.030101977819129697
2.421,-0.04205311236992095
2.422,-0.04753249808253711
2.423,-0.03722152024569418
2.424,-0.021239612727570228
2.425,-0.003951050386602776
2.426,0.0254333848191254
2.427,0.06339270518628835
2.428,0.08668002640956561
2.429,0.08485727883099373
2.43,0.07669145334107334
2.431,0.07234710863928571
2.432,0.05934429942663973
2.433,0.03329053543963132
2.434,0.0024332078465815247
2.435,-0.02189122167814244
2.436,-0.03281806699342789
2.437,-0.035430933995025775
2.438,-0.032074263785005
2.439,-0.024450331257041196
2.44,-0.009485780688497642
2.441,0.006008192690287558
2.442,0.024823098886668643
2.443,0.04190421649755314
2.444,0.04887137256026344
2.445,0.04542088949855379
2.446,0.03754072828080547
2.447,0.029502957819471955
2.448,0.01763583044000469
2.449,-0.0050845642546610975
2.45,-0.026552293854486153
2.451,-0.034069808782439884
2.452,-0.03681368942265351
2.453,-0.03714783423305104
2.454,-0.02873039908724817
2.455,-0.011396421247098705
2.456,0.014163210701249955
2.457,0.03387062292098666
2.458,0.04179632884669334
2.459,0.05066833149428931
2.46,0.052266789476212494
2.461,0.034635962006060894
2.462,0.013076861139032838
2.463,-0.008077916742741468
2.464,-0.027867942788012932
2.465,-0.048217133074350035
2.466,-0.06246549499736455
2.467,-0.06782835336314774
2.468,-0.06670374221473427
2.469,-0.06177517574414659
2.47,-0.03989263363567741
2.471,-0.008753074609131647
2.472,0.010563593280019495
2.473,0.020122424805347004
2.474,0.028633982957300578
2.475,0.03284158454032211
2.476,0.027729497585881214
2.477,0.010517761632520991
2.478,-0.01155361564128491
2.479,-0.02761209874828184
2.48,-0.03964362738409904
2.481,-0.051002139267308816
2.482,-0.055850511063691516
2.483,-0.05245881097740735
2.484,-0.03931131813594283
2.485,-0.025007250195044187
2.486,-0.013975610204629044
2.487,0.0019441563255749089
2.488,0.019982229049177947
2.489,0.029897016544623047
2.49,0.034335629024087246
2.491,0.031038011797135116
2.492,0.014854414838538497
2.493,-0.002421861046984327
2.494,-0.018373501642518303
2.495,-0.04037257662756936
2.496,-0.06201685807586405
2.497,-0.07351609356596538
2.498,-0.0719660338532308
2.499,-0.06246879364519511
2.5,-0.05408502315677112
2.501,-0.04363162562332283
2.502,-0.024363593516757556
2.503,-0.006595974131554673
2.504,0.005670533142102545
2.505,0.00706005998198358
2.506,0.0010207102871468523
2.507,-0.0011151347530832425
2.508,-0.006213448406672263
2.509,-0.02754531973779238
2.51,-0.04508024738519582
2.511,-0.049816443555442604
2.512,-0.05509504784426059
2.513,-0.054849993630418765
2.514,-0.04475729614710879
2.515,-0.030264485336607142
2.516,-0.015499941950467762
2.517,-0.004080051989532259
2.518,0.008153254367533641
2.519,0.027422808794146283
2.52,0.037289865274339466
2.521,0.0358704545807427
2.522,0.03596331535855049
2.523,0.0340719789217856
2.524,0.02131939585741238
2.525,0.006269194073745098
2.526,-0.013318886121684654
2.527,-0.02876241886778071
2.528,-0.03471749595992659
2.529,-0.03838835153433471
2.53,-0.03565344617303673
2.531,-0.030088160142819523
2.532,-0.02787947264349537
2.533,-0.02764425579897538
2.534,-0.025177759447911025
2.535,-0.01817024278620574
2.536,-0.01593565415447101
2.537,-0.022195607255905848
2.538,-0.027954428259939598
2.539,-0.031487587718381296
2.54,-0.04344823190830277
2.541,-0.0630774352604373
2.542,-0.07548627613252473
2.543,-0.0829648952089707
2.544,-0.0882677454760549
2.545,-0.0848266484770937
2.546,-0.07385402650437117
2.547,-0.05131631243445777
2.548,-0.028779277084489276
2.549,-0.020149207280983458
2.55,-0.013352597779853228
2.551,-8.804695708568035e-06
2.552,0.004847431373412314
2.553,-5.5676186730806877e-05
2.554,-0.011180339391768235
2.555,-0.02327389767723089
2.556,-0.028589220442013643
2.557,-0.03519230055796927
2.558,-0.04830228139285676
2.559,-0.057602729994194024
2.56,-0.06646776761061525
2.561,-0.06806201078970157
2.562,-0.05529645098569828
2.563,-0.043649138659504386
2.564,-0.03488479942879526
2.565,-0.022726447141756433
2.566,-0.014540967480249347
2.567,-0.011097715050428489
2.568,-0.014444872466787459
2.569,-0.028925370705019715
2.57,-0.038327008853890045
2.571,-0.038135358428686095
2.572,-0.04183824101965655
2.573,-0.04822097182296294
2.574,-0.046594096975747984
2.575,-0.03890952609998566
2.576,-0.029743928117904547
2.577,-0.025155375456689468
2.578,-0.021444977238992094
2.579,-0.008874373995262414
2.58,-0.0013985451911766717
2.581,-0.0014696304323073349
2.582,-0.0009521494648508139
2.583,-0.0031662931956593695
2.584,-0.013048783285105591
2.585,-0.018395850849854994
2.586,-0.023135425786415517
2.587,-0.022569380546335213
2.588,-0.01653302315694937
2.589,-0.014436717438462915
2.59,-0.01017984136766815
2.591,-0.0009549307524133554
2.592,0.0050161016378163885
2.593,0.005756530818633826
2.594,-0.00024004583299673074
2.595,-0.008884292592766059
2.596,-0.0124947566900158
2.597,-0.01593218852047872
2.598,-0.025837742336043967
2.599,-0.02792507593070428
2.6,-0.026263624592409197
2.601,-0.029490951965349184
2.602,-0.025906202819847325
2.603,-0.018421516471236306
2.604,-0.011378653952367347
2.605,-0.006267588791715804
2.606,-0.0034060070369187376
2.607,-0.005648587942240554
2.608,-0.006190158939231145
2.609,-0.016508019956624303
2.61,-0.03145963672702248
2.611,-0.042518545237866856
2.612,-0.04910079247958524
2.613,-0.05391323060534138
2.614,-0.0562482725049659
2.615,-0.051159141555014685
2.616,-0.042473617665053406
2.617,-0.039638035334546406
2.618,-0.03941983464472272
2.619,-0.032528518600283524
2.62,-0.029234500668741396
2.621,-0.03406846661224701
2.622,-0.03766935848732394
2.623,-0.04981949293872587
2.624,-0.061666522531469106
2.625,-0.06609194244355707
2.626,-0.0681531258547379
2.627,-0.06950762294067883
2.628,-0.06072899418971895
2.629,-0.04844321966932017
2.63,-0.03525012045006795
2.631,-0.01743822938448624
2.632,-0.0015451272752063376
2.633,0.008150767270661725
2.634,0.009104005677723789
2.635,0.006842637126570046
2.636,0.002101381739726216
2.637,-0.013285748952239294
2.638,-0.03971777892761364
2.639,-0.057321706942440806
2.64,-0.06551286475260322
2.641,-0.07450804447102126
2.642,-0.07068632205438395
2.643,-0.054721998144022475
2.644,-0.04245975935656604
2.645,-0.035554796484543
2.646,-0.02694932824282408
2.647,-0.014291515278562086
2.648,-0.0054156435613025855
2.649,-0.01699066139682853
2.65,-0.03240977076932565
2.651,-0.04094370825451324
2.652,-0.049124950788503326
2.653,-0.06728101258065622
2.654,-0.08710279730894926
2.655,-0.09512577903002437
2.656,-0.08501976680504852
2.657,-0.07562376886730297
2.658,-0.07271766294529661
2.659,-0.06258036150467414
2.66,-0.05443241560119278
2.661,-0.05588878947288128
2.662,-0.06054825121217237
2.663,-0.06781852025171242
2.664,-0.07702608467323381
2.665,-0.08879667699683297
2.666,-0.0986301065349873
2.667,-0.09554516942633953
2.668,-0.08464780288602988
2.669,-0.08348458187007401
2.67,-0.07808360313878754
2.671,-0.052648598748583415
2.672,-0.03694716115518904
2.673,-0.03150464391682656
2.674,-0.026766203225088606
2.675,-0.02640858448267593
2.676,-0.030964765426932276
2.677,-0.04487019001828222
2.678,-0.05895841100383184
2.679,-0.0523418539781759
2.68,-0.025528577835445966
2.681,0.011433759621655673
2.682,0.07201635693749192
2.683,0.16967533792736902
2.684,0.28786334180502327
2.685,0.405625575924797
2.686,0.515706685679348
2.687,0.628990215998404
2.688,0.7280169000852209
2.689,0.7872977590541156
2.69,0.81816109065516
2.691,0.8499468418889223
2.692,0.8804755130057933
2.693,0.9108514777042332
2.694,0.93878784420589
2.695,0.9847373187157177
2.696,1.0641614435978926
2.697,1.1742583188945723
2.698,1.3133968065230954
2.699,1.4763849004736718
2.7,1.6305524450080562
2.701,1.7574803401982004
2.702,1.871087150932382
2.703,1.9557125765724457
2.704,1.9828296886218568
2.705,1.9580767580411957
2.706,1.8864151918519574
2.707,1.775372310184243
2.708,1.6334892075935423
2.709,1.4762355797034497
2.71,1.3367493964286743
2.711,1.2477920907290574
2.712,1.1872733830547506
2.713,1.1296004487386102
2.714,1.0859617370768115
2.715,1.060492351829538
2.716,1.0331148086528534
2.717,0.9837334469554432
2.718,0.9094030322933024
2.719,0.8121017487483005
2.72,0.6858131989117445
2.721,0.5387469434949732
2.722,0.3746794293451437
2.723,0.20054929622057208
2.724,0.03356605434452218
2.725,-0.1088324826136879
2.726,-0.20982304612318514
2.727,-0.24753527772300327
2.728,-0.2276786718220198
2.729,-0.17938152719834866
2.73,-0.12330397248627278
2.731,-0.06620914765966239
2.732,-0.007261080154728706
2.733,0.04364864818407661
2.734,0.08026429622624995
2.735,0.10180735365781184
2.736,0.1031863128094245
2.737,0.07758098185737397
2.738,0.035515167622305666
2.739,-0.0053876694591675
2.74,-0.042730141126605004
2.741,-0.08251591179861148
2.742,-0.10998628475972555
2.743,-0.12100528494292553
2.744,-0.1149690223063487
2.745,-0.09330107515286952
2.746,-0.07366312413517034
2.747,-0.057048142992812405
2.748,-0.03392749647360885
2.749,-0.014595468813500805
2.75,-0.005803084816585056
2.751,-0.004709529357006375
2.752,-0.019117258387923018
2.753,-0.04090788224181109
2.754,-0.05656834223158608
2.755,-0.07169408786927814
2.756,-0.08137596069176317
2.757,-0.0934139417637542
2.758,-0.10634467785017328
2.759,-0.108310927999551
2.76,-0.10883132622038184
2.761,-0.10654274667560665
2.762,-0.09298365150178976
2.763,-0.08146763370443387
2.764,-0.07806761572745605
2.765,-0.06970020140218797
2.766,-0.06027385325763288
2.767,-0.05184958719233632
2.768,-0.038761642699938946
2.769,-0.027657697380766053
2.77,-0.020440198989276417
2.771,-0.012116699397000946
2.772,-0.009591310529716209
2.773,-0.012445848840859497
2.774,-0.016764107315480694
2.775,-0.02504492735445926
2.776,-0.02723115817355751
2.777,-0.037856421822742264
2.778,-0.055285503177051616
2.779,-0.06500295909527999
2.78,-0.06589286416586639
2.781,-0.0634530293952203
2.782,-0.05589944943199851
2.783,-0.050138482006830194
2.784,-0.03961071149466402
2.785,-0.029036034456332734
2.786,-0.02310893118504313
2.787,-0.017202234456090964
2.788,-0.017135227486097006
2.789,-0.02604833629090033
2.79,-0.03440503420710289
2.791,-0.034116435517303256
2.792,-0.036760589591940396
2.793,-0.042851358004442654
2.794,-0.05610417167347271
2.795,-0.07364906551282023
2.796,-0.07215409441875911
2.797,-0.060841556575110464
2.798,-0.0524011856392836
2.799,-0.04382412968427009
2.8,-0.03519527137005987
2.801,-0.033486836205463784
2.802,-0.028392706659081512
2.803,-0.02823170170959241
2.804,-0.02693208401453207
2.805,-0.0270923380982751
2.806,-0.02709845936623116
2.807,-0.02826849118300752
2.808,-0.028992414569096753
2.809,-0.03383973266554522
2.81,-0.036616733301146294
2.811,-0.03636793771521192
2.812,-0.03732869740647437
2.813,-0.03384557310821245
2.814,-0.03428613533396958
2.815,-0.03295947065130355
2.816,-0.029063533529160926
2.817,-0.02966717239966489
2.818,-0.03372541061900231
2.819,-0.030118659364906913
2.82,-0.03270177391666589
2.821,-0.04334814786282001
2.822,-0.04697723147807586
2.823,-0.04355986013233555
2.824,-0.053102841296791055
2.825,-0.06562044476189847
2.826,-0.06810414326819704
2.827,-0.0625022345026343
2.828,-0.05971783198228572
2.829,-0.06662803500311142
2.83,-0.0731204329989341
2.831,-0.06913728648555864
2.832,-0.06671437377282728
2.833,-0.06600160455680248
2.834,-0.06525620678891715
2.835,-0.06380579601635496
2.836,-0.06298639578839156
2.837,-0.059067572514442605
2.838,-0.05618144111814322
2.839,-0.05427308928521525
2.84,-0.05708653009459413
2.841,-0.060193202313375604
2.842,-0.05706077354493782
2.843,-0.05315062527234832
2.844,-0.055025089685452715
2.845,-0.049442057439582646
2.846,-0.04441595834206837
2.847,-0.03423024103787884
2.848,-0.024396170768239064
2.849,-0.019564008219145036
2.85,-0.01940299606568624
2.851,-0.010473754506889237
2.852,-0.00411900731420501
2.853,-0.0033953897747836894
2.854,-6.098687641424477e-05
2.855,0.0033781346044857857
2.856,0.0005714026041077887
2.857,-0.006803257503079931
2.858,-0.010170901225017405
2.859,-0.0051685345985168175
2.86,-0.004709327801737254
2.861,-0.00298932173343228
2.862,0.013563900680175812
2.863,0.023388791456744547
2.864,0.018912135224870962
2.865,0.016669489598168274
2.866,0.021397926744502912
2.867,0.02608159021268034
2.868,0.027941155184477134
2.869,0.02637074338842584
2.87,0.02183744766440173
2.871,0.023766803744739048
2.872,0.02844049940184116
2.873,0.025929680471775716
2.874,0.02607905025687927
2.875,0.03254537868262552
2.876,0.04288162153553932
2.877,0.04564737512083791
2.878,0.040520214113351306
2.879,0.03838198981724038
2.88,0.03835954660125582
2.881,0.03480938518616539
2.882,0.030248347426480953
2.883,0.033244634510611625
2.884,0.040292662369693345
2.885,0.04769932375262871
2.886,0.050507208277438806
2.887,0.054472616225923746
2.888,0.06210444325598983
2.889,0.06775677570780941
2.89,0.07475623121420358
2.891,0.08553732227832804
2.892,0.09375714881414249
2.893,0.09736500813396869
2.894,0.09361213605160365
2.895,0.09199966328143992
2.896,0.09917616297704882
2.897,0.10180695064179081
2.898,0.09744319645912891
2.899,0.10541862164494332
2.9,0.11679514864760855
2.901,0.11436779831093093
2.902,0.1137258628580386
2.903,0.12135491531885917
2.904,0.12475535510389094
2.905,0.1275499395520633
2.906,0.12655584949297927
2.907,0.12480557576224452
2.908,0.12651328836780687
2.909,0.12499650128240779
2.91,0.12257370282070279
2.911,0.11846460299698884
2.912,0.11471926496179183
2.913,0.11419560257817296
2.914,0.10559300031063606
2.915,0.0995357991398665
2.916,0.09868736147262198
2.917,0.09586652555983922
2.918,0.08913578184721047
2.919,0.08583533840147668
2.92,0.08154861579952216
2.921,0.07200029995484528
2.922,0.06890447887262756
2.923,0.0687938377144107
2.924,0.06886810948489394
2.925,0.07289894169577883
2.926,0.07421876264892878
2.927,0.08380473267369427
2.928,0.09544869134115838
2.929,0.0949843942275857
2.93,0.09352860937021895
2.931,0.09268631353478515
2.932,0.07667415479106665
2.933,0.06033028016043306
2.934,0.05400016003784981
2.935,0.0443130338217152
2.936,0.02688698295478376
2.937,0.01201744187266546
2.938,0.010410372469010375
2.939,0.0200155420373058
2.94,0.02999800200110131
2.941,0.03286002145346878
2.942,0.041696307603367434
2.943,0.046538180496432276
2.944,0.04872304125162028
2.945,0.05021815267849492
2.946,0.036834306660480105
2.947,0.01828450270979288
2.948,0.010071780020576944
2.949,-0.00677669411084143
2.95,-0.026081729184652763
2.951,-0.035921030668400133
2.952,-0.03699686381674584
2.953,-0.030890833962948592
2.954,-0.018154749890378623
2.955,-0.011217477748817123
2.956,0.000876941287529786
2.957,0.010851731904781128
2.958,0.014628256622527596
2.959,0.016723002330003362
2.96,0.011534082552731735
2.961,-0.0005386837317976814
2.962,-0.01616436552418732
2.963,-0.03432981928728603
2.964,-0.04472009787983339
2.965,-0.04915804212795545
2.966,-0.059019096554725314
2.967,-0.06554195138409366
2.968,-0.06497550078597071
2.969,-0.058533968045920204
2.97,-0.04416879684043955
2.971,-0.028200924744027238
2.972,-0.022883582854856727
2.973,-0.026978726545392885
2.974,-0.02942718043396478
2.975,-0.03317427233131943
2.976,-0.03818278371965256
2.977,-0.05962931843829502
2.978,-0.08424559608019132
2.979,-0.09173931635517311
2.98,-0.09521513772496178
2.981,-0.10251745946351572
2.982,-0.10143261148269722
2.983,-0.09171543704516844
2.984,-0.07693866583678582
2.985,-0.06319644893017008
2.986,-0.056719729143273154
2.987,-0.047475948476041564
2.988,-0.039826466650374495
2.989,-0.043302231927739375
2.99,-0.053534561017058724
2.991,-0.06534817430507882
2.992,-0.08199369844397622
2.993,-0.09647231975795247
2.994,-0.1048905287977829
2.995,-0.11478027622357491
2.996,-0.1173292939978804
2.997,-0.1144854673333679
2.998,-0.11492388832304153
2.999,-0.10589064220227888
3.0,-0.08895867369332353
3.001,-0.07974451720766586
3.002,-0.07263823956249112
3.003,-0.06759264020570167
3.004,-0.06900347421175593
3.005,-0.07369349861762324
3.006,-0.07899344428799002
3.007,-0.08189637175151508
3.008,-0.08725116941658476
3.009,-0.10095768095964648
3.01,-0.11113000049229142
3.011,-0.11320430662932368
3.012,-0.11498067485865339
3.013,-0.11160167372698951
3.014,-0.10248152649341646
3.015,-0.09720630685677706
3.016,-0.09342725072313011
3.017,-0.0977661947447694
3.018,-0.0917457561729918
3.019,-0.07674907671457548
3.02,-0.07100676853760436
3.021,-0.07360372749123499
3.022,-0.07649657981373141
3.023,-0.07853368425467717
3.024,-0.08147300025134724
3.025,-0.07899740402102538
3.026,-0.07773069732709656
3.027,-0.0802593833118067
3.028,-0.08116464455935747
3.029,-0.0800659674512585
3.03,-0.07567334934345943
3.031,-0.0638403343833365
3.032,-0.05860672957340198
3.033,-0.05621898591990703
3.034,-0.058118530894668397
3.035,-0.05289365564822814
3.036,-0.036197936417234636
3.037,-0.028646029888196554
3.038,-0.03770418174317175
3.039,-0.0375962390455231
3.04,-0.03524524353049676
3.041,-0.04826555624974336
3.042,-0.0570116577053851
3.043,-0.058678889691180534
3.044,-0.05944062936606526
3.045,-0.06759800301858514
3.046,-0.08271416939931375
3.047,-0.08670653417790991
3.048,-0.07787702005502255
3.049,-0.07287160167673197
3.05,-0.07257366910572655
3.051,-0.06194880943018907
3.052,-0.056868668332303085
3.053,-0.06394656123458622
3.054,-0.06641629600859449
3.055,-0.07007831220226832
3.056,-0.07432503046057586
3.057,-0.07824252583362451
3.058,-0.08477112282695658
3.059,-0.09289607985011349
3.06,-0.09083343532701323
3.061,-0.08717655449999252
3.062,-0.08297590358730546
3.063,-0.0747367819197192
3.064,-0.06633485115944077
3.065,-0.05486444844244708
3.066,-0.04544699839217113
3.067,-0.03903404818192231
3.068,-0.03924023770511067
3.069,-0.04823581402320828
3.07,-0.05871726157432998
3.071,-0.06496038339169284
3.072,-0.06994542132625088
3.073,-0.07753125966244234
3.074,-0.08364764428342551
3.075,-0.0894720053523006
3.076,-0.08956112168913954
3.077,-0.08991662691092557
3.078,-0.08797545155172452
3.079,-0.07952941875208433
3.08,-0.07258999081608605
3.081,-0.07122259987098475
3.082,-0.07137880724100037
3.083,-0.0727533507876677
3.084,-0.07368749932589959
3.085,-0.07513132760711223
3.086,-0.0866672966822208
3.087,-0.09758771335367929
3.088,-0.1020108460335856
3.089,-0.1180157828763951
3.09,-0.13077497360414259
3.091,-0.12666558888714063
3.092,-0.13434561735310238
3.093,-0.1547869284075763
3.094,-0.15726419651319065
3.095,-0.14730457544636102
3.096,-0.13660758236534662
3.097,-0.1349474153103973
3.098,-0.14007084703481723
3.099,-0.1396031450127321
3.1,-0.13197254716280032
3.101,-0.13336109607608745
3.102,-0.1366864700707974
3.103,-0.14061612316414054
3.104,-0.14761174935103333
3.105,-0.14699896967434153
3.106,-0.15305436827470587
3.107,-0.1600997966540978
3.108,-0.15259250674587785
3.109,-0.14719947038729594
3.11,-0.1488454507606242
3.111,-0.14172711821123776
3.112,-0.13028962291316343
